Source.Name,City,District,Sub-District,PM2.5,Date
PM25_Tambon_1m_2024-08-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.95452543,8/8/2024
PM25_Tambon_1m_2024-08-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,19.52285125,9/8/2024
PM25_Tambon_1m_2024-08-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.93398903,10/8/2024
PM25_Tambon_1m_2024-08-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,12.77234286,11/8/2024
PM25_Tambon_1m_2024-08-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.32339001,12/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.77035854,12/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,19.24871129,13/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.48512137,14/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,17.83309881,15/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,22.8290058,16/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,20.84704777,17/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,16.63257404,18/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.93205782,19/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.8713272,20/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,26.46742853,21/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,25.36571137,22/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,25.31864965,23/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,41.11010603,24/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,29.13296513,25/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,18.58857489,26/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.732143,27/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,20.00638719,28/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,19.55318471,29/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.15778168,30/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,22.33104058,31/8/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.71360668,1/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.57731503,2/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.61160374,3/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.97840158,4/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.53052648,5/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.48770809,6/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.36261781,7/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,29.15021376,8/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.98613234,9/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,29.63909038,10/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.39698601,11/9/2024
PM25_Tambon_1m_2024-09-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,20.36618805,12/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.65574157,12/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,38.85831555,13/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.75067719,14/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,32.76897017,15/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,47.70621959,16/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,42.83563709,17/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,41.93456028,18/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,43.23854017,19/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.67820966,20/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,40.36886374,21/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.71045307,22/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.90733886,23/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.67738104,24/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,45.44182285,25/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,50.14081653,26/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,57.35167201,27/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,43.01189645,28/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,16.95376774,29/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.80932206,30/9/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.83538234,1/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.16141099,2/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.21078491,3/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,20.936993,4/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,39.99339342,5/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.94584809,6/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,39.46234153,7/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,53.26050262,8/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.92847258,9/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,26.40528127,10/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.58851614,11/10/2024
PM25_Tambon_1m_2024-10-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,15.05776024,12/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,45.14312383,12/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,26.55262601,13/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.95732864,14/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,47.90302165,15/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,36.26761206,16/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.12829534,17/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.01775366,18/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.66291285,19/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,18.05548459,20/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.96703449,21/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,40.11514803,22/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.17046849,23/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,48.89247084,24/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,68.81713247,25/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.88369427,26/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,18.10386648,27/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,29.44225653,28/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,40.35046514,29/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.89823137,30/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,42.41195162,31/10/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.32921632,1/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,46.31346122,2/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,22.10574206,3/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.54414256,4/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.69294492,5/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.40534071,6/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.17567734,7/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,22.85185907,8/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.70591211,9/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,56.17292404,10/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,41.73549922,11/11/2024
PM25_Tambon_1m_2024-11-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,44.27087402,12/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,61.17883085,12/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,68.41008902,13/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,56.24104548,14/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,39.87526949,15/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.54660336,16/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.76751383,17/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.75264068,18/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.73676956,19/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.55187349,20/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,20.11264648,21/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.72489973,22/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,25.71302891,23/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,22.97024196,24/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.68068091,25/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.90300731,26/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,33.42778305,27/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,20.4256858,28/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,24.66025047,29/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,43.13499236,30/11/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,60.11926277,1/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,77.65300131,2/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,82.00913723,3/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,57.47129488,4/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,36.91251532,5/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,42.79406865,6/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,49.127732,7/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,40.73221779,8/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.92895683,9/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,56.29076453,10/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,57.17167274,11/12/2024
PM25_Tambon_1m_2024-12-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,96.42292023,12/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,39.52695836,12/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,35.6777943,13/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,48.93838739,14/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,36.42437657,15/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.19417044,16/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,45.2260685,17/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,53.9880895,18/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.47815796,19/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,46.87661421,20/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,66.14216638,21/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,37.24358495,22/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,37.00271734,23/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,62.04466621,24/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,45.38064655,25/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,52.70827373,26/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,62.40631207,27/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,38.57902765,28/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,25.92096504,29/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,42.12654376,30/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,47.73744233,31/12/2024
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,48.89168346,1/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,48.083342,2/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,52.37143604,3/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,38.41640202,4/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,48.16120219,5/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,46.96457374,6/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,57.32607297,7/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,91.11573893,8/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,65.95170804,9/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,37.88878353,10/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.21707527,11/1/2025
PM25_Tambon_1m_2025-01-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,10.69918537,12/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,32.66527852,12/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,55.21987542,13/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,75.27832267,14/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,75.39073912,15/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,42.0817428,16/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.95103741,17/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,53.25648181,18/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,60.15912612,19/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,73.24856011,20/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,82.62148158,21/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,86.33454959,22/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,104.4800066,23/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,91.09334389,24/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,69.74988294,25/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,39.22018536,26/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,42.97331174,27/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,38.79018513,28/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,36.87541906,29/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,50.24573787,30/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,91.85983785,31/1/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,62.49692241,1/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,61.34177152,2/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,59.32552489,3/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,55.69107429,4/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,65.99992832,5/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.86149132,6/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,39.77815549,7/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,52.23008172,8/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,30.56036063,9/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.97599518,10/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,55.31491836,11/2/2025
PM25_Tambon_1m_2025-02-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,56.83481216,12/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,96.44742468,12/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,79.1429588,13/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,64.07320738,14/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,54.06901836,15/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,47.94790403,16/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.09803661,17/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,25.5558118,18/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,35.38562109,19/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,46.25088127,20/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,58.65526772,21/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,50.06084061,22/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,48.42761858,23/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.66028162,24/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.35118167,25/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.94350266,26/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,41.3270278,27/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,45.15595722,28/2/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,17.32109463,1/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,12.88782954,2/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,15.38373643,3/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,16.16831402,4/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.00330734,5/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,9.242031912,6/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,26.27541467,7/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,45.29930512,8/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.47226413,9/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,54.81434894,10/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.41786114,11/3/2025
PM25_Tambon_1m_2025-03-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.51662731,12/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,13.80891709,12/3/2025
